Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
infopublishersassociation.com,0,0,1,8,0,0,0,0,0,0,1,1,0,1,0,1
wazzpromo.com,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1
iti.itau,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1drv.ms,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1
zohard.com,0,0,1,8,0,0,0,0,0,0,0,1,0,1,0,1
chego-unicopicpayonone.com,0,0,1,4,0,0,0,1,0,0,1,0,0,1,0,1
art-sticker.fr,0,0,1,5,0,0,0,1,0,0,0,0,0,1,0,1
qvkw.000webhostapp.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
chat.whatscpp.com,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
81cbd50754804973894115930bc620f5.testing-url.ws,0,0,1,6,0,0,0,1,0,1,1,0,0,1,0,1
dofus.page,0,0,0,4,0,0,0,0,1,1,1,0,0,1,0,1
lynshirt.com,0,0,1,4,0,0,1,0,0,0,1,0,0,1,0,1
pacoboats.com,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,1
doc.google.share.pressurecookerindia.com,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
kunstpris.dk,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,1
mastercitydisplay.com,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
lucidfestival.com,0,0,1,6,0,0,0,0,0,0,1,0,0,1,0,1
pixel.baltic-dragon.ru,0,1,1,4,0,0,0,1,0,0,1,0,0,1,0,1
smsorangesmsmessage.myfreesites.net,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
onedrivestoragedatayu.dns-cloud.net,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1
wilstv.com,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,1
sunburstmedia.com,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,1
holychildschool.co.in,0,0,1,7,0,0,0,0,0,0,1,0,0,1,0,1
ata22.ir,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
hashwide.com,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,1
firebasestorage.googleapis.com,0,0,1,5,0,0,1,0,1,1,1,0,0,1,0,1
benson6303.com,0,1,1,5,0,0,0,0,0,0,0,0,0,1,0,1
acoustic-descriptive-beet.glitch.me,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
trbetasusgir.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
wozapple.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
qrxhskj.cluster028.hosting.ovh.net,0,0,1,4,0,0,0,0,0,1,1,0,0,1,1,1
link-masuk-grup-bokep-terbaru-kk.000webhostapp.com,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
livraisonspeed01.cloudaccess.host,0,0,1,4,0,0,0,0,1,1,1,0,0,1,0,1
hamt.jp,0,0,1,7,0,0,0,0,0,1,1,0,0,1,0,1
movebetterrunbetter.com,0,0,1,3,0,0,0,0,0,1,1,0,0,1,0,1
ligatokens.io,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
managechamp.com,0,0,1,11,0,0,0,0,0,1,1,0,0,1,0,1
m7po.com,0,0,1,5,0,0,0,0,0,0,1,0,0,1,0,1
3no.ro,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
bajer.info.pl,0,0,1,7,0,0,0,0,0,0,0,1,0,1,0,1
bloquenegro.cl,0,1,1,5,0,0,0,0,0,0,1,0,0,1,0,1
secure-account-info.openvcsme.cf,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1
nebojsega.com,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
storage.googleapis.com,0,0,1,2,0,0,0,0,1,1,1,0,0,1,0,1
catholichub.tv,0,0,0,3,0,0,0,0,0,1,1,0,0,1,0,1
bellpeppers.pk,0,0,0,3,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,1
samcool.org,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1
yrcpi5xiyk5p6jjyzy3zhybgy6vsiymp4wrfptss3xqpcadpdtgq.litepages.googlezip.net,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1
mail.damclub020.nl,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,1
xn--3-vc2br1kyq5b.com:82,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
lynshirt.com,0,0,1,6,0,0,1,0,0,0,1,0,0,1,0,1
dawanasaiacademy.in,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,1
stolizaparketa.ru,0,1,1,7,0,0,0,0,0,0,1,0,0,1,0,1
myparc.sharepoint.com,0,0,1,3,0,0,1,0,0,1,1,0,0,1,0,1
kuchkuchnights.com,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
capefencingguy.co.za,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
marufulislam.com,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,1
travisusd-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,0,0,1,0,1
cardmaillouisville-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,0,0,1,0,1
netciti.id,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
seg-dispositivo.com,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
uniclazz.joomla.com,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1
saalik.com,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1
volarevic.com,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,1
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,0,0,0,1,0,1,0,1
spatialsys.com.ru,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,1
comoliberarhuawei.com,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,1
moeto10025.xyz,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
acega.com.sv,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1
flrstmet.com,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
chatwhatsapp-invitee.join-wa18.my.id,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
bbsignage.com,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,1
apidog-service.000webhostapp.com,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
funeo.com,0,0,1,5,0,0,0,0,0,1,1,0,0,1,0,1
decifra.com.br,0,0,1,3,0,0,0,0,0,1,1,0,0,1,0,1
trr20200410010207145.domtemporario.com.br,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1
www34.presentes-promocoes-premier.com,0,0,1,6,0,0,0,1,0,0,1,0,0,1,0,1
chat-whattsapp.com,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
kisa.link,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
shimaarutechies.com,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,1
cdzizi.com,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
itaucheckersecurity.com,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
luv2redesign.com,0,0,1,3,0,0,0,0,0,0,1,1,1,1,1,1
ltaucard.com,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1
sastaservices.com,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1
sanjilkumar.com,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,1
presenteie-quem-merece.com,0,0,1,2,0,0,0,1,0,0,1,1,1,1,1,1
lnrpro.com,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,0,0,1,0,1
outlook12861.activehosted.com,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1
bowmanconsultinggroup-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,0,0,1,0,1
willchurchill.tv,0,1,1,5,0,0,0,0,0,1,1,0,0,1,0,1
umattr.info,0,0,1,6,0,0,0,0,0,0,0,0,0,1,0,1
ecoachinginternational.com,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1
secure.counterpath.com,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,1
titan-valves.com,0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,1
iceyouroffice.com,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1
turkmcse.com,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1
livestudentccc-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,0,0,1,0,1
hindmovie.cc,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
saatsaat.com,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
efenergyplus.com,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
mvhp.com.br,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,1
3xportfolio.com,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1
florenzakhamsin.com,0,0,1,5,0,0,0,0,0,0,1,0,0,1,0,1
hindva.com,0,0,1,5,0,0,0,0,0,0,1,0,0,1,0,1
whatsapp-grub.hols92.xyz,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
paypal.co.uk.userk5hjhbm77rr.settingsppup.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
7426fbe0d8676fde2cac756c0731ce57.udagwebspace.de,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,1
extroloil.com,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1
wallieget.com,0,0,0,3,0,0,1,0,0,1,1,0,0,1,0,1
group-whatsapps.ezua.com,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
schaaf.ch.net2care.com,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,1
smallbusinesshosted.com,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1
agriosa.ca,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1
deganplasaan.ga,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1
hc-happycasting.com,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
meduchet.com,0,0,1,7,0,0,1,0,0,0,0,1,0,1,0,1
alwayscheckingme007.z19.web.core.windows.net,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1
judysigner.cafe24.com,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,1
delgadaygordo.com,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1
russianamericanballet.com,0,0,1,5,0,0,1,0,0,0,1,0,0,1,0,1
quintascastaldi.com.br,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,1
sieck-kuehlsysteme.de,0,1,1,4,0,0,0,1,0,1,1,0,0,1,0,1
mass-mp.com,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
cavemanroasting.com,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,1
webcoretic.com,0,0,1,8,0,0,0,0,0,0,1,0,0,1,0,1
zoohanpro.com,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,1
meljackson.net,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1
key-coats.co.uk,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,1
a2plvcpnl308307.prod.iad2.secureserver.net,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,1
art-sticker.fr,0,0,1,5,0,0,0,1,0,0,0,0,0,1,0,1
messageriie06.webnode.pt,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
chat-whatsapp.holl45.ga,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1
lonjastec.es,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
kievskaya22.ru,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1
rohtolab.com,0,0,1,9,0,0,0,0,0,0,1,0,0,1,0,1
headphonestyles.buzz,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
cosmoia.com,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,1
formbuddy.com,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1
shopbundlebee.com,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,1
profmetal.by,0,0,0,5,0,0,0,0,0,0,1,0,0,1,0,1
webs.gt,0,0,0,4,0,0,0,0,1,1,1,0,0,1,0,1
alsapan-epi.com,0,0,1,4,0,0,0,1,0,0,0,0,0,1,0,1
tny.sh,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
mail.personalportfolio.com.au,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
secure-monitor.com,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1
host112.186-109-81.telecom.net.ar:8082,0,0,1,4,0,0,0,1,0,1,1,1,1,1,1,1
dutadamaijawatengah.id,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
47.89.46.18,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
vzyat-zaym.ru,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
cwmrc.org,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1
rextraening.dk,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,1
work.jonwillchambers.co.uk,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
meduchet.com,0,0,1,6,0,0,1,0,0,0,0,1,0,1,0,1
fountainofhope.com,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,1
moonkahonda.com,0,0,1,5,0,0,0,0,0,0,0,1,0,1,0,1
rkdalmill.com,0,1,1,8,0,0,0,0,0,0,0,0,0,1,0,1
upd-medlav.net,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,1
verfiayiosnmer.com,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1
files-wetranfer.000webhostapp.com,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
decifra.com.br,0,0,1,3,0,0,0,0,0,1,1,0,0,1,0,1
annarborhandsonmuseum-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,0,0,1,0,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,1
s.kekk.is,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
ryancrosbyyoga.com,0,0,1,4,0,0,0,0,0,1,0,0,0,1,0,1
theoutlet66mall.com,0,1,1,3,0,0,0,0,0,0,0,0,0,1,0,1
ktpn.kalisz.pl,0,1,1,2,0,0,0,0,0,0,1,0,0,1,0,1
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,0,0,0,1,0,1,0,1
picpusdan3.free.fr,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,1
balletshop.eu,0,0,1,3,0,0,0,0,0,1,1,0,0,1,0,1
outlook-renew.dns.army,0,0,0,2,0,0,0,1,1,1,1,0,0,1,0,1
twowheelcool.com,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1
dpfoidspoifopdsifpoi.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
checkinitausecurity.com,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
zonsa.biz,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,1
lynkos.com.br,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,1
tandem-clima.com,0,0,1,5,0,0,0,1,0,0,1,0,0,1,0,1
attloginnewupdatingservicemailcommunication.weebly.com,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
1drvcloud.dnsabr.com,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
vicariapastoralgdl.org,0,0,1,5,0,0,0,0,0,0,1,0,0,1,0,1
greenowladvisers.com,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
cashflowfxonline.com,0,0,1,5,0,0,0,0,0,0,1,0,0,1,0,1
fgts-liberado.epizy.com,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
ashdownar.buzz,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
pmm.ac.in,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,1
estilocouros.com.br,0,0,1,6,0,0,0,0,0,1,1,1,0,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
ecusltd-my.sharepoint.com,0,0,1,7,0,0,1,1,0,1,1,0,0,1,0,1
pontosvoegol.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
community-ebay-de-diskussionsforen-6ws.html-5.me,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
cheaproomsvalencia.com,0,0,1,5,0,0,0,0,0,0,0,1,0,1,0,1
dengemuhasebe.com,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,1
arrowcase.com,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,1
delgadaygordo.com,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1
skvartremont.ru,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1
vksafe.com,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
coaltur.com,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1
souzaembalagens.com.br,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
labanuepostale.yj.fr,0,0,1,2,0,0,0,0,0,0,1,1,1,1,1,1
alfaequipamentosltda.com,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
corinnakegel.com,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1
rustyroll.net,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1
justlookapp.com,0,0,1,7,0,0,0,0,0,0,1,0,0,1,0,1
parochiebavel.nl,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1
mysait-my.sharepoint.com,0,0,1,7,0,0,1,1,0,1,1,0,0,1,0,1
toquedsol.com,0,0,1,7,0,0,0,0,0,0,0,0,0,1,0,1
souzaembalagens.com.br,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
jsdfhjbdsjbsdds.moonfruit.com,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
whatsappjoin.budi01.me,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
netorgft2223515-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,0,0,1,0,1
liderfmtocos.website.radio.br,0,0,1,7,0,0,0,0,0,1,1,1,0,1,0,1
auslaufen.com,0,0,1,3,0,0,0,0,0,1,1,0,0,1,0,1
thatsmint.work,0,0,0,2,0,0,0,0,1,1,1,0,0,1,0,1
cassandraleuthold.com,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,1
kitmaravilhosoparamamaepresenteie.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
chserviceemployeedesk.moonfruit.com,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
proxyx.ru,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
sites.google.com,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,1
google.com,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1
ksv.upol.cz,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1
zasobygwp.pl,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1
btlinternetco.com,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1
passiontoprofitclients.com,0,0,1,8,0,0,0,0,0,1,1,1,0,1,0,1
columbiaps-my.sharepoint.com,0,0,1,7,0,0,1,1,0,1,1,0,0,1,0,1
particulares.newsbusiniesstoday.net,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
skylightacademy.co.in,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
chhotumaharaj.com,0,0,1,7,0,0,0,0,0,0,1,0,0,1,0,1
attnetcommonloginigate_edamcon1.godaddysites.com,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
arridhosentul.com,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
alba-pollux.hu,0,0,1,6,0,0,0,1,0,1,1,0,0,1,0,1
orientationinlaws.com,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
djeane.com.pe,0,0,0,3,0,0,0,0,1,1,1,0,0,1,0,1
solcold.com,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
jppost-ru.co,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1
chiatena.zxy.me,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,1
hostcup.info,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
site9551459.92.webydo.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
blacksheepeventi.com,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
kaizenpak.com,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,1
techcrose.com,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1
mnsglobal.ge,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,1
lachambredezoe.fr,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
ktpn.kalisz.pl,0,1,1,2,0,0,0,0,0,0,1,0,0,1,0,1
ihaleile.com,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,1
dmcc.com.au,0,0,1,3,0,0,0,0,0,1,1,0,0,1,0,1
viccats.camcam.dns-cloud.net,0,0,1,3,0,0,0,1,0,0,0,0,0,1,0,1
count.mail.163.com.jutin.tk,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
ademsa.com,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1
lpatrick.com,0,0,1,3,0,0,0,0,0,1,1,0,0,1,0,1
remycare.com,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
logex.com.tr,0,0,1,2,0,0,1,0,0,0,1,0,0,1,1,1
itaucard.segmobionline.ml,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1
accesd-web-desjardins-info.com,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1
cobrodesa.com,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,1
caraola.es,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1
paleoexplained.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
itcitymm.com,0,0,1,5,0,0,0,0,0,0,1,0,0,1,0,1
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,1,1,1,0,0,1,0,1
pcxful.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
birrasalentoshop.it,0,0,1,6,0,0,0,0,0,0,0,1,0,1,0,1
annarborhandsonmuseum-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,0,0,1,0,1
web-net-pg.joomla.com,0,0,1,4,0,0,0,1,0,0,1,0,0,1,0,1
augusthus.com.br,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
dropbox-com.dropbox.lilyskitchen.skyfencenet.com,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1
abano5.ge,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1
atendimento-sac-pg.joomla.com,0,0,1,3,0,0,0,1,0,0,1,0,0,1,0,1
script.google.com,0,0,1,4,0,0,0,0,0,1,1,0,0,1,0,1
costcutterhome.com,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,1
effafrica.org,0,0,1,5,0,0,0,0,0,0,1,0,0,1,0,1
azulvbrasil.com.br,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
osarokpoyon.website2.me,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
marsold.cl,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,1
irs-pay.us,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
anitavanmegen.com,0,0,1,13,0,0,0,0,0,0,1,1,0,1,0,1
esenmedia.com,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,1
sjr-photo.com,0,0,1,5,0,0,0,1,0,0,0,0,0,1,0,1
class.britishonline.co,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1
amieriouerscass.com,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
176.119.1.180,1,0,0,2,0,0,0,0,0,1,1,0,0,1,0,1
paypal.com.secure.information.vineyardadvice.com,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1
expressshippers.net,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
acoony.cloudaccess.host,0,0,1,3,0,0,0,0,1,1,1,0,0,1,0,1
csgoxfast.com,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
queenofsabaofficial.com,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,1
1477304571.storage.googleapis.com,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1
vk.com,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1
join-chat-whatsapp1-admin23.olf.ourhobby.com,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
sonicaled.com,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
paulmitchellforcongress.com,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,1
lucidfestival.com,0,0,1,6,0,0,0,0,0,0,1,0,0,1,0,1
d2ob6ssuz1ej59.cloudfront.net,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
lydiabradshaw.com,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
s.yam.com,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
mytanfarma.com,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,1
frecciainox.com,0,0,1,7,1,0,1,0,0,0,1,0,0,1,0,1
firebasestorage.googleapis.com,0,0,1,5,0,0,1,0,1,1,1,0,0,1,0,1
beta.kenaidanceta.com,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1
domainht6.cf,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1
jissr.org,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1
185.177.54.1,1,0,0,3,0,0,0,0,0,1,1,0,0,1,0,1
secure.runescape.com-zx.ru,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,1
kjmtelecom.com.br,0,0,0,4,0,0,0,0,0,1,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1
pornseks.zyns.com,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
nanosercure.com,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1
storage.googleapis.com,0,0,0,2,0,0,0,0,1,1,1,0,0,1,0,1
india-medicina.ru,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,1
donslan.com,0,0,1,6,0,0,0,0,0,0,1,0,0,1,0,1
login.microsoftonline.com.common.login.invoice.21355.meertreffen.ch,0,0,1,3,0,0,0,0,1,1,1,0,0,1,0,1
aktifitypages2020.my.id,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
35.188.36.185,1,0,0,3,0,0,0,0,0,1,1,0,0,1,0,1
reiscomunicacao.com.br,0,0,1,6,0,0,0,0,0,1,1,0,0,1,0,1
azecra.com,0,0,0,3,0,0,0,0,0,0,1,0,0,1,1,1
hosting2086464.online.pro,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
hamt.jp,0,0,1,7,0,0,0,0,0,1,1,0,0,1,0,1
